Local Agent Code,Clearance No,Clearance Date,Clearance Charge,Manufacture Name,Exporter,Country,Invoice No,Invoice Date,Type of Consignment ,Date of Arrival ,MOH Registered ,MOH Reg. No,HS Code,Trade Name,Generic Name,Batch No,Dosage,Strength/Volume,Pack Size,Per Pack Quantity,Manufacture Date,Expiry Date,Shelf Life ,Institution (Distribution),Institution Qty,Unit,Unit Price,Total Price,Currency,Free Qty,Net Qty,Remarks
OPP,9617,12-11-2017,,United Farmer & Industry Co.Ltd,Emad Trade House,Dubai,IMP-740/10-17,30-10-2017,Pharmaceutical Excipient,,N,N,17019911,Sucrose ,sucrose,180717,,,,,Jul-17,Jul-19,24,0,10000,Kg,0.7,7000,USD,0,10000,
OPP,9618,12-11-2017,,Aurobindo Pharma Ltd,Aurobindo Pharma Ltd,India,U01/17-18/1160,31-10-2017,Active Pharmaceutical Ingredient,,Y,,29419090,Cefuroxime Axetil EP,Cefuroxime Axetil EP,1701209671,,,,,Sep-17,Sep-20,36,0,218.24,Kg,130,28371.2,USD,0,218.24,
OPP,9521,08-11-2017,,KASYAP SWEETNERS Limited,KASYAP SWEETNERS Limited,India,KSL/639/OCT/17-18,28-10-3017,Pharmaceutical Excipient,,N,N,29054400,Sorbitol,Sorbitol,1718P356,,,,,Oct-17,Oct-22,60,0,12000,Kg,0.555,6660,USD,0,12000,
OPP,9701,13-11-2017,,Ashland Industries Europe GmbH,Ashland Industries Europe GmbH,Switzerland,942993085,10-11-2017,Pharmaceutical Excipient,,N,N,39059990,Polyplasdone XL,Polyplasdone XL,2174191,,,,,Aug-17,Aug-20,36,0,99.8,Kg,34.17,3410.166,USD,0,99.8,
OPP,9702,13-11-2017,,Dewas BSR Plant ,Sun Pharmaceutical Industries Ltd,India,7000004489,31-10-2017,Active Pharmaceutical Ingredient,,Y,,29415000,Clarithromycin USP,Clarithromycin USP,"2903456, 2905239",,,,,Sep-17,Aug-20,36,0,451.45,Kg,160,72232,USD,0,451.45,
OPP,9703,13-11-2017,,Covalent Laboratories Pvt Ltd,Covalent Laboratories Pvt Ltd,India,1101200158,06-11-2017,Active Pharmaceutical Ingredient,,Y,,29419090,Cefixime BP,Cefixime BP,CFEC170308,,,,,Sep-17,Aug-20,36,0,225,Kg,155,34875,USD,0,225,
OPP,9704,13-11-2017,,Pharmathen Pharmaceutcal Industry,Pharmathen Pharmaceutcal Industry,Greece,E40009294,31-10-2017,Active Pharmaceutical Ingredient,,Y,,29349990,Clopidogrel Cadila,Clopidogrel Cadila,1741592,,,,,,Aug-17,,0,46.7,Kg,0.27,12.609,EUR,0,46.7,
OPP,9995,22-11-2017,,Dr.Reddy's laboratories Ltd,Dr.Reddy's laboratories Ltd,India,OS3610014020,15-11-2017,Active Pharmaceutical Ingredient,,Y,,29214990,Terbinafine Hydrochloride ,Terbinafine Hydrochloride ,ACKH004172,,,,,Oct-17,,,0,5,Kg,220,1100,USD,0,5,
OPP,9996,22-11-2017,,Dr.Reddy's laboratories Ltd,Dr.Reddy's laboratories Ltd,India,OS3610014019,15-11-2017,Active Pharmaceutical Ingredient,,Y,,29214990,Terbinafine Hydrochloride ,Terbinafine Hydrochloride ,ACKH004172,,,,,OCT-017,,,0,5,Kg,220,1100,USD,0,5,
OPP,10052,23-11-2017,,Sun Pharmaceutical Ind (Aus) Pty Ltd,Sun Pharmaceutical Ind (Aus) Pty Ltd,Australia,17196,20-11-2017,Pharmaceutical Excipient,,N,N,29391100,Codeine Phosphate,Codeine Phosphate,CPO5234,,,,,Sep-17,Sep-22,60,0,400,Kg,325,130000,USD,0,400,
OPP,10052,23-11-2017,,Sun Pharmaceutical Ind (Aus) Pty Ltd,Sun Pharmaceutical Ind (Aus) Pty Ltd,Australia,17196,20-11-2017,Pharmaceutical Excipient,,N,N,29391100,Codeine Phosphate,Codeine Phosphate,CPO5258,,,,,Sep-17,Sep-22,,,,,,,,,,
OPP,10052,23-11-2017,,Sun Pharmaceutical Ind (Aus) Pty Ltd,Sun Pharmaceutical Ind (Aus) Pty Ltd,Australia,17196,20-11-2017,Pharmaceutical Excipient,,N,N,29391100,Codeine Phosphate,Codeine Phosphate,CPO5271,,,,,Sep-17,Sep-22,,,,,,,,,,
OPP,10051,23-11-2017,,"Medichem Manufacturing Ltd, Malta",Tiefenbacher,Hamburg,VR18-900380,17-11-2017,Pharmaceutical Excipient,,N,N,29339980,Vildagliptin,Vildagliptin,F-140089,,,,,Oct-14,Oct-18,48,0,10.1,Kg,1.752,17.6952,EUR,0,10.1,
OPP,10090,26-11-2017,,Aarti Drugs Limited,Aarti Drugs Limited,India,EXP/1587/17-18,17-11-2017,Active Pharmaceutical Ingredient,,Y,,29225090,Diclofenac Potassium,Diclofenac Potassium,DFK/17100057,,,,,Oct-17,Sep-22,60,0,50,Kg,18,900,USD,0,50,
OPP,10091,26-11-2017,,Nandu Chemicals Industries,Nandhu Chemicals Pvt Ltd,India,17GIN000124,10-11-2017,Pharmaceutical Excipient,,N,N,25010090,Sodium Chloride BP,Sodium Chloride BP,6183,,,,,,,,0,150,Kg,3,450,USD,0,150,
OPP,10092,26-11-2017,,Raj Petro Specialities Pvt Ltd,Raj Petro Specialities Pvt Ltd,India,1750001055,07-11-2017,Pharmaceutical Excipient,,N,N,27121090,White Petroleum jelly BP,White Petroleum jelly BP,2000170003,,,,,,,,0,1360,Kg,1.35,1836,USD,0,1360,
OPP,10093,26-11-2017,,Savitha Ploymers Limited,Savitha Ploymers Limited,India,EXP/0163,24-11-2017,Pharmaceutical Excipient,,N,N,27121090,White soft paraffin BP,White soft paraffin BP,BP-104/05/17,,,,,May-17,Apr-20,36,0,680,Kg,1.59,1081.2,USD,0,680,
OPP,10094,26-11-2017,,Signet Chemical Corporation Pvt Ltd,"Roquette, France",India,SE-1718-11-004,06-11-2017,Pharmaceutical Excipient,,N,N,11080000,Maize Starch,Maize Starch,ARMES01,,,,,May-17,May-22,60,0,250,Kg,2.95,737.5,USD,0,250,
OPP,10095,26-11-2017,,Signet Chemical Corporation Pvt Ltd,"FMC, Health & Nutrition",India,SE-1718-11-006,07-11-2017,Pharmaceutical Excipient,,N,N,39120000,Avicel CL-611,MCC & Sodium CMC,ARMCC04,,,,,Apr-16,Apr-19,36,0,80,Kg,24.2,1936,USD,0,80,
OPP,10096,26-11-2017,,Signet Chemical Corporation Pvt Ltd,"Roquette, France",India,SE-1718-11-007,07-11-2017,Pharmaceutical Excipient,,N,N,11080000,Maize Starch,Maize Starch,ARMES02,,,,,Apr-17,Apr-22,60,0,25,Kg,8,200,USD,0,25,
OPP,10097,26-11-2017,,Signet Chemical Corporation Pvt Ltd,"FMC, Health & Nutrition",India,SE-1718-11-008,07-11-2017,Pharmaceutical Excipient,,N,N,39120000,Avicel PH-101,Microcrystaline Cellulose,ARMCC09,,,,,Dec-16,Dec-20,48,0,700,Kg,7.45,5215,USD,0,700,
OPP,10137,26-11-2017,,"USV Ltd, India",Tiefenbacher,Hamburg,VR18-900385,20-11-2017,Active Pharmaceutical Ingredient,,Y,,29252900,Metformin HCL,Metformin HCL,ARMHC02,,,,,OCT-017,22-Sep,60,0,200,Kg,11,2200,USD,0,200,
OPP,10139,26-11-2017,,Hetero labs Limited,Hetero labs Limited,India,2000100671,21-11-2017,Samples,,,,30049099,Nolip 48,Fenofibrate 48 mg tabs,E170938,,,,,Apr-17,Mar-20,36,0,1400,Nos,3.8,5320,USD,0,1400,
OPP,10139,26-11-2017,,Hetero labs Limited,Hetero labs Limited,India,2000100671,21-11-2017,Samples,,,,30049099,Nolip 145,Fenofibrate 145 mg tabs,E170917A,,,,,Apr-17,Mar-20,36,0,979,Nos,7,6853,USD,0,979,
OPP,10196,27-11-2017,,Aspen Oss B.V,Helm AG,Hamburg,1031062,15-11-2017,Active Pharmaceutical Ingredient,,Y,,29372300,Ethinylestradiol EP,Ethinylestradiol EP,L00045164,,,,,May-16,May-21,60,0,100,Kg,5.67,567,EUR,0,100,
OPP,10267,28-11-2017,,Alvin,Smit Export Pvt Ltd,India,SEPL-1273,13-11-2017,Pharmaceutical Excipient,,N,N,32041200,Colour Caramel,Colour Caramel,AL/9100,,,,,Aug-17,Aug-19,24,0,70,Kg,2.55,178.5,USD,0,70,
OPP,10267,28-11-2017,,Sudeep Pharma,Smit Export Pvt Ltd,India,SEPL-1273,13-11-2017,Pharmaceutical Excipient,,N,N,28362090,Di basic calcium ,Di basic calcium ,171/231,,,,,Sep-17,Aug-22,60,0,25,Kg,7.8,195,USD,0,25,
OPP,10267,28-11-2017,,Ganesh benzo,Smit Export Pvt Ltd,India,SEPL-1273,13-11-2017,Pharmaceutical Excipient,,N,N,29163140,Sodium benzoate,Sodium benzoate,BPR-11,,,,,Npv-2017,Oct-22,60,0,25,Kg,3.55,88.75,USD,0,25,
OPP,10267,28-11-2017,,"BASF ,Germany",Smit Export Pvt Ltd,India,SEPL-1273,13-11-2017,Pharmaceutical Excipient,,N,N,29157020,Kolliwax S Fine,Stearic Acid USP/NF,17812758,,,,,Sep-17,Sep-19,24,0,75,Kg,10.4,780,USD,0,75,
OPP,10267,28-11-2017,,Peter Grevens,Smit Export Pvt Ltd,India,SEPL-1273,13-11-2017,Pharmaceutical Excipient,,N,N,38231190,Magnesium Stearate,Magnesium Stearate,C737080,,,,,May-17,May-21,48,0,40,Kg,9.45,378,USD,0,40,
OPP,10268,28-11-2017,,Zhe Jiang Huahai Pharmaceutical Co.Ltd,Zhe Jiang Huahai Pharmaceutical Co.Ltd,China,HH20172876,21-11-2017,Pharmaceutical Excipient,,N,N,29339900,Valsartan,Valsartan,C5355-17-140M,,,,,May-17,Apr-21,48,0,165,Kg,100,16500,USD,0,165,
OPP,10268,28-11-2017,,Zhe Jiang Huahai Pharmaceutical Co.Ltd,Zhe Jiang Huahai Pharmaceutical Co.Ltd,China,HH20172876,21-11-2017,Pharmaceutical Excipient,,N,N,29339900,Valsartan,Valsartan,C5355-17-259M,,,,,Sep-17,Aug-21,48,0,135,Kg,100,13500,USD,0,135,
OPP,10269,28-11-2017,,Arihant Innochem Pvt Ltd,Arihant Innochem Pvt Ltd,India,2017-18/18,03-11-2017,Pharmaceutical Excipient,,N,N,39123100,E.C.G 505,Calcium carboxymethyl cellulose,E7H340,,,,,Jul-17,Jul-20,36,0,60,Kg,32,1920,USD,0,60,
OPP,10316,29-11-2017,,Jiali Bio Group ,Jiali Bio Group ,China,JL-QD-17155,27-10-2017,Pharmaceutical Excipient,,N,N,29181400,Citric Acid,citric Acid,31710260B,,,,,OCT-017,Oct-20,36,0,25000,Kg,0.96,24000,USD,0,25000,
OPP,10317,29-11-2017,,Jiali Bio Group ,Jiali Bio Group ,China,JL-QD-17162,08-11-2017,Pharmaceutical Excipient,,N,N,28362090,Sodium Bicarbonate,Sodium Bicarbonate,170919,,,,,Sep-17,Sep-19,24,0,25000,Kg,0.61,15250,USD,0,25000,
OPP,10372,30-11-2017,,Molkerei Meggle Wasserburh GmbH & Co.KG,Molkerei Meggle Wasserburh GmbH & Co.KG,Germany,1770011646,23-11-2017,Pharmaceutical Excipient,,N,N,13007611,Flowlac,Lactose Monohydrate,L101503617A537,,,,,2017,2019,24,0,150,Kg,7,1050,EUR,0,150,
OPP,10373,30-11-2017,,Colorcon,Colorcon,England,576464,24-11-2017,Pharmaceutical Excipient,,N,N,32061900,TC-1000 Tabcoat TC White,TC-1000 Tabcoat TC White,DT668403,,,,,Nov-17,Nov-19,24,0,249,Kg,19.7,4905.3,EUR,0,249,
OPP,8374,01-10-2017,,Hetero Drugs Limited,Hetero drugs Limited,India,2000096329,25-09-2017,Pharmaceutical Excipient,29-09-2017,Y,2238,29333990,Etoricoxib IH,Etoricoxib IH,"EX17070002,4,7",,,,,Jul-17,Jun-22,60,0,111,Kg,690,76590,USD,0,111,
OPP,8375,01-10-2017,,Covalent laboratories Pvt Ltd,Covalent Laboratories Pvt Ltd,India,1101200112,27-09-2017,Active Pharmaceutical Ingredient,15-10-2017,Y,6657,29419090,Cefixime BP,Cefixime BP,CFEM170063,,,,,Sep-17,Aug-20,36,0,150,Kg,158,23700,USD,0,150,
OPP,8376,01-10-2017,,ACG Asociated Capsules Pvt Ltd,ACG Asociated Capsules Pvt Ltd,India,930503560,25-09-2017,Pharmaceutical Excipient,10-10-2017,Y,205,96020010,Empty hard gelatin capsules,Empty hard gelatin capsules,11500224264,,,,,Sep-17,Aug-22,60,0,900000,Nos.,0.00273,2457,USD,0,900000,
OPP,8376,01-10-2017,,ACG Asociated Capsules Pvt Ltd,ACG Asociated Capsules Pvt Ltd,India,930503560,25-09-2017,Pharmaceutical Excipient,10-10-2017,Y,205,96020010,Empty hard gelatin capsules,Empty hard gelatin capsules,11500225735,,,,,Sep-17,Aug-22,60,0,500000,Nos.,0.00288,1440,USD,0,500000,
OPP,8376,01-10-2017,,ACG Asociated Capsules Pvt Ltd,ACG Asociated Capsules Pvt Ltd,India,930503560,25-09-2017,Pharmaceutical Excipient,10-10-2017,Y,205,96020010,Empty hard gelatin capsules,Empty hard gelatin capsules,11500224966,,,,,Sep-17,Aug-22,60,0,1050000,Nos.,0.00278,2919,USD,0,1050000,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Calcium Chewable tablets 500 mg,Calcium Chewable tablets 500 mg,PT-97,,,,,Aug-17,Jul-19,24,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Calcium & Vit D3 Chewable tablet 500mg/500iu,Calcium & Vit D3 Chewable tablet 500mg/500iu,PT-105,,,,,Aug-17,Jul-18,12,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Calcium & Vit D3 Chewable tablet 500mg/500iu,Calcium & Vit D3 Chewable tablet 500mg/500iu,PT-105B,,,,,Aug-17,Jul-18,12,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Vitamin C + Coenzme Q10 Chewable tablet (500mg & 0.25 mg(,Vitamin C + Coenzme Q10 Chewable tablet (500mg & 0.25 mg(,PT-135,,,,,Aug-17,Jul-18,12,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Vitamin C Chewable tablets,Vitamin C Chewable tablets,PT-147,,,,,Aug-17,Jul-18,12,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Biotin 5mg fast melt tablets,Biotin 5mg fast melt tablets,PT-133,,,,,Aug-17,Jul-18,12,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Biotin 5mg lozenges,Biotin 5mg lozenges,PT-120,,,,,Aug-17,Jul-18,12,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Biotin Effervescent tablets,Biotin Effervescent tablets,PT-109B,,,,,Aug-17,Jul-18,12,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Vit B12 Lozenges,Vit B12 Lozenges,PT-120,,,,,Aug-17,Jul-19,24,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Glutathone Capsules,Glutathone Capsules,PT-141,,,,,Aug-17,Jul-19,24,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Cetylpyridinium lozenges 1.4 mg,Cetylpyridinium lozenges 1.4 mg,PT-68A,,,,,Aug-17,Jul-19,24,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,"Lysozyme Hcl, Dequalinium Chloride20/0.25 mg","Lysozyme Hcl, Dequalinium Chloride20/0.25 mg",PT-134,,,,,Aug-17,Jul-19,24,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Dequalinium Chloride Loz 0.25 mg,Dequalinium Chloride Loz 0.25 mg,PT-137,,,,,Aug-17,Jul-19,24,0,10,Nos.,0.25,2.5,USD,0,10,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Pain management Creamogel Formula 1,Pain management Creamogel Formula 1,PMF/001,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Pain management Creamogel Formula 1,Pain management Creamogel Formula 1,PMF/002,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Teething gel,Teething gel,TGF-001,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Pain reliefgel formula 4,Pain reliefgel formula 4,PMG-003,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Pain reliefgel formula 4C,Pain reliefgel formula 4C,PMG/003C,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Mouth sore lotion,Mouth sore lotion,LMS/001,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Pain management gel formula 3,Pain management gel formula 3,PMG/002,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Pain management lotion formula 1,Pain management lotion formula 1,PML/001,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Pain management lotion formula 1b,Pain management lotion formula 1b,PML/002,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Pain management lotion formula 2,Pain management lotion formula 2,PML/004,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Pain management spray,Pain management spray,PML/005,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Pain relief lotion,Pain relief lotion,PML/006,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8384,01-10-2017,,Stabicon Life Sciences Pvt Ltd,Stabicon Life Sciences Pvt Ltd,India,SLS/EXP/PI-005,21-09-2017,Finished Pharmaceuticals,11-10-2017,N,N,21069099,Pain relief spray,Pain relief spray,PML/009,,,,,Aug-17,Jul-19,24,0,0.03,Unit,83.33,2.5,USD,0,0.03,
OPP,8402,01-10-2017,,Zhejiang Huahai Pharmaceutical,Zhejiang Huahai Pharmaceutical,China,HH20172123,28-09-2017,Pharmaceutical Excipient,,N,N,29339900,Valsatan Cep,Valsatan Cep,"C5355-17-285M, 259M",,,,,Sep-17,Aug-21,48,0,550,Kg,100,55000,USD,0,550,
OPP,8403,01-10-2017,,Jiali Bio Group ,Jiali Bio Group ,China,JL-QD-17128,01-09-2017,Pharmaceutical Excipient,,N,N,28362090,Sodium Bicarbonate,Sodium Bicarbonate,170713,,,,,Jul-17,Jul-19,24,0,25000,Kg,0.635,15875,USD,0,25000,
OPP,8404,01-10-2017,,Jiali Bio Group ,Jiali Bio Group ,China,JL-QD-17129,12-09-2017,Pharmaceutical Excipient,,N,N,29181400,Citric Acid,Citric Acid,31709264B,,,,,Sep-17,Sep-20,36,0,25000,Kg,1.075,26875,USD,0,25000,
OPP,8405,01-10-2017,,Colorcon,Colorcon,England,573493,26-09-2017,Pharmaceutical Excipient,,N,N,39123985,Tabcoat TC clear,Tabcoat TC clear,DT666225,,,,,Sep-17,Sep-19,24,0,10,Kg,34.5,345,EUR,0,10,
OPP,8426,02-10-2017,,Morepen Laboratories Limited,Morepen Laboratories Limited,India,M/ME/1718/0098,25-09-2017,Active Pharmaceutical Ingredient,,Y,,,Desloratadine Micronized USP,Desloratadine Micronized USP,DCS7063,,,,,Sep-17,Aug-20,36,0,2,Kg,580,1160,USD,0,2,
OPP,8487,03-10-2017,,Nectar Lifesciences,Nectar Lifesciences,India,NLLS/17/670,29-09-2017,Active Pharmaceutical Ingredient,,Y,,29419090,Cefdinir Micronised,Cefdinir Micronised,M1CDN01003817N,,,,,Sep-17,Aug-20,36,0,6,Kg,320,1920,USD,0,6,
OPP,8503,04-10-2017,,Pfizer Overseas LLC,Pfizer Overseas LLC,United States,9320194965,04-10-2017,Active Pharmaceutical Ingredient,,N,N,29419050,Neomycin sulfate USP Micronized,Neomycin sulfate USP Micronized,T68035,,,,,Jan-17,Jan-22,60,0,151.284,Kg,152.032,23000.01,USD,0,151.284,
OPP,8564,08-10-2017,,Covalent laboratories Pvt Ltd,covalent laboratories Pvt Ltd,India,1101200122,04-10-2017,Active Pharmaceutical Ingredient,,Y,,29419090,Cefixime BP,Cefixime BP,CFEN170222,,,,,Sep-17,Aug-20,36,0,225,Kg,155,34875,USD,0,225,
OPP,8565,08-10-2017,,Nandu Chemical Industries,Nandu Chemical Industries,India,EXP/29,03-10-2017,Pharmaceutical Excipient,,N,N,28369990,Sodium Carbonate Anhydrous BP,Sodium Carbonate Anhydrous BP,1708,,,,,Sep-17,Aug-22,60,0,1600,Kg,2,3200,USD,0,1600,
OPP,8566,08-10-2017,,Granules India Limited,Granules India Limited,India,2017101352,28-09-2017,Active Pharmaceutical Ingredient,,Y,,29242900,Paracetamol BP,Paracetamol BP,APAP/17091955,,,,,Sep-17,Aug-22,60,0,4800,Kg,4.7,22560,USD,0,4800,
OPP,8566,08-10-2017,,Granules India Limited,Granules India Limited,India,2017101352,28-09-2017,Active Pharmaceutical Ingredient,,Y,,29242900,Paracetamol BP,Paracetamol BP,APAP/17091956,,,,,Sep-17,Aug-22,60,0,4950,Kg,4.7,23265,USD,0,4950,
OPP,8566,08-10-2017,,Granules India Limited,Granules India Limited,India,2017101352,28-09-2017,Active Pharmaceutical Ingredient,,Y,,29242900,Paracetamol BP,Paracetamol BP,APAP/17091957,,,,,Sep-17,Aug-22,60,0,4950,Kg,4.7,23265,USD,0,4950,
OPP,8566,08-10-2017,,Granules India Limited,Granules India Limited,India,2017101352,28-09-2017,Active Pharmaceutical Ingredient,,Y,,29242900,Paracetamol BP,Paracetamol BP,APAP/17091958,,,,,Sep-17,Aug-22,60,0,800,Kg,4.7,3760,USD,0,800,
OPP,8567,08-10-2017,,Dewas BSR Plant,Sun Pharmaceutical Indistries Ltd,India,7000003474,29-09-2017,Active Pharmaceutical Ingredient,,Y,,29415000,Clarithromycin USP,Clarithromycin USP,2902924,,,,,Sep-17,Aug-20,36,0,600,Kg,162,97200,USD,0,600,
OPP,8567,08-10-2017,,Dewas BSR Plant,Sun Pharmaceutical Indistries Ltd,India,7000003474,29-09-2017,Active Pharmaceutical Ingredient,,Y,,29415000,Clarithromycin USP,Clarithromycin USP,2903546,,,,,Sep-17,Aug-20,36,0,,Kg,,,,,,
OPP,8567,08-10-2017,,Dewas BSR Plant,Sun Pharmaceutical Indistries Ltd,India,7000003474,29-09-2017,Active Pharmaceutical Ingredient,,Y,,29415000,Clarithromycin USP,Clarithromycin USP,2903547,,,,,Sep-17,Aug-20,36,0,,Kg,,,,,,
OPP,8606,09-10-2017,,Geltec Pvt Ltd,Geltec Pharmacare FZCO,Dubai,GP/OMN-17/04,28-09-2017,Finished Pharmaceuticals,,,,21069099,Zycal Soflets,Zycal Soflets,ZY00617,,,,,Mar-17,Feb-20,36,0,13270,Nos.,0.97,12871.9,USD,0,13270,
